Year,Region,Economic Category,National Inventory Category,National Inventory Sub-category,National Inventory Sub-sub-category,CO2eq,Unit
2000,Ontario,Forest Resources,Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,0.009492,Mt
2000,Ontario,Forest Resources,Industrial Processes and Product Use,Other Product Manufacture and Use,,0,Mt
2000,Ontario,Forest Resources,Industrial Processes and Product Use,Total,,0.009492,Mt
2000,Ontario,Forest Resources,Agriculture,Manure Management,,0,Mt
2000,Ontario,Forest Resources,Agriculture,Enteric Fermentation,,0,Mt
2000,Ontario,Forest Resources,Agriculture,Agriculture Soils,,0,Mt
2000,Ontario,Forest Resources,Agriculture,Total,,0,Mt
2000,Ontario,Forest Resources,Waste,Solid Waste Disposal,,0,Mt
2000,Ontario,Forest Resources,Waste,Biological Treatment of Solid Waste,,0,Mt
2000,Ontario,Forest Resources,Waste,Wastewater Treatment and Discharge,,0,Mt
2000,Ontario,Forest Resources,Waste,Incineration and Open Burning of Waste,,0,Mt
2000,Ontario,Forest Resources,Waste,Industrial Wood Waste Landfills,,0,Mt
2000,Ontario,Forest Resources,Waste,Total,,0,Mt
2000,Ontario,Forest Resources,CO2 Captured,Total,,0,Mt
2005,Ontario,Total,Total,,,202.9937485,Mt
2005,Ontario,Total,Energy,Stationary Combustion,Stationary,92.01291666,Mt
2005,Ontario,Total,Energy,Stationary Combustion,Electricity,1.748777174,Mt
2005,Ontario,Total,Energy,Stationary Combustion,Steam for Sale,0.63958345,Mt
2005,Ontario,Total,Energy,Transport,,64.01418225,Mt
2005,Ontario,Total,Energy,Fugitive (Unintentional),,1.96161054,Mt
2005,Ontario,Total,Energy,Flaring,,0.101344782,Mt
2005,Ontario,Total,Energy,Venting,,0.488561844,Mt
2005,Ontario,Total,Energy,Total,,160.9669767,Mt
2005,Ontario,Total,Industrial Processes and Product Use,Mineral Products,,4.8096847,Mt
2005,Ontario,Total,Industrial Processes and Product Use,Chemical Industry,,2.26416,Mt
2005,Ontario,Total,Industrial Processes and Product Use,Metal Production,,11.47604779,Mt
2005,Ontario,Total,Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,1.905409446,Mt
2005,Ontario,Total,Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,4.06383544,Mt
2005,Ontario,Total,Industrial Processes and Product Use,Other Product Manufacture and Use,,0.183827039,Mt
2005,Ontario,Total,Industrial Processes and Product Use,Total,,24.70296442,Mt
2005,Ontario,Total,Agriculture,Manure Management,,2.082813519,Mt
2005,Ontario,Total,Agriculture,Enteric Fermentation,,4.642546006,Mt
2005,Ontario,Total,Agriculture,Agriculture Soils,,2.66287939,Mt
2005,Ontario,Total,Agriculture,Total,,9.388238916,Mt
2005,Ontario,Total,Waste,Solid Waste Disposal,,6.802380409,Mt
2005,Ontario,Total,Waste,Biological Treatment of Solid Waste,,0.074488963,Mt
2005,Ontario,Total,Waste,Wastewater Treatment and Discharge,,0.801417236,Mt
2005,Ontario,Total,Waste,Incineration and Open Burning of Waste,,0.11258475,Mt
2005,Ontario,Total,Waste,Industrial Wood Waste Landfills,,0.144697151,Mt
2005,Ontario,Total,Waste,Total,,7.935568508,Mt
2005,Ontario,Total,CO2 Captured,Total,,0,Mt
2005,Ontario,Oil and Gas,Total,,,11.85551401,Mt
2005,Ontario,Oil and Gas,Energy,Stationary Combustion,Stationary,6.776945585,Mt
2005,Ontario,Oil and Gas,Energy,Stationary Combustion,Electricity,0.073851009,Mt
2005,Ontario,Oil and Gas,Energy,Stationary Combustion,Steam for Sale,0.207683264,Mt
2005,Ontario,Oil and Gas,Energy,Transport,,3.073306067,Mt
2005,Ontario,Oil and Gas,Energy,Fugitive (Unintentional),,1.11795746,Mt
2005,Ontario,Oil and Gas,Energy,Flaring,,0.101344782,Mt
2005,Ontario,Oil and Gas,Energy,Venting,,0.488561844,Mt
2005,Ontario,Oil and Gas,Energy,Total,,11.83965001,Mt
2005,Ontario,Oil and Gas,Industrial Processes and Product Use,Mineral Products,,0,Mt
2005,Ontario,Oil and Gas,Industrial Processes and Product Use,Chemical Industry,,0,Mt
2005,Ontario,Oil and Gas,Industrial Processes and Product Use,Metal Production,,0,Mt
2005,Ontario,Oil and Gas,Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,0,Mt
2005,Ontario,Oil and Gas,Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,0.015864,Mt
2005,Ontario,Oil and Gas,Industrial Processes and Product Use,Other Product Manufacture and Use,,0,Mt
2005,Ontario,Oil and Gas,Industrial Processes and Product Use,Total,,0.015864,Mt
2005,Ontario,Oil and Gas,Agriculture,Manure Management,,0,Mt
2005,Ontario,Oil and Gas,Agriculture,Enteric Fermentation,,0,Mt
2005,Ontario,Oil and Gas,Agriculture,Agriculture Soils,,0,Mt
2005,Ontario,Oil and Gas,Agriculture,Total,,0,Mt
2005,Ontario,Oil and Gas,Waste,Solid Waste Disposal,,0,Mt
2005,Ontario,Oil and Gas,Waste,Biological Treatment of Solid Waste,,0,Mt
2005,Ontario,Oil and Gas,Waste,Wastewater Treatment and Discharge,,0,Mt
2005,Ontario,Oil and Gas,Waste,Incineration and Open Burning of Waste,,0,Mt
2005,Ontario,Oil and Gas,Waste,Industrial Wood Waste Landfills,,0,Mt
2005,Ontario,Oil and Gas,Waste,Total,,0,Mt
2005,Ontario,Oil and Gas,CO2 Captured,Total,,0,Mt
2005,Ontario,Upstream Oil and Gas,Total,,,3.991802675,Mt
2005,Ontario,Upstream Oil and Gas,Energy,Stationary Combustion,Stationary,0.167093978,Mt
2005,Ontario,Upstream Oil and Gas,Energy,Stationary Combustion,Electricity,0,Mt
2005,Ontario,Upstream Oil and Gas,Energy,Stationary Combustion,Steam for Sale,0,Mt
2005,Ontario,Upstream Oil and Gas,Energy,Transport,,3.054754642,Mt
2005,Ontario,Upstream Oil and Gas,Energy,Fugitive (Unintentional),,0.500487418,Mt
2005,Ontario,Upstream Oil and Gas,Energy,Flaring,,0.050082334,Mt
2005,Ontario,Upstream Oil and Gas,Energy,Venting,,0.219384303,Mt
2005,Ontario,Upstream Oil and Gas,Energy,Total,,3.991802675,Mt
2005,Ontario,Upstream Oil and Gas,Industrial Processes and Product Use,Mineral Products,,0,Mt
2005,Ontario,Upstream Oil and Gas,Industrial Processes and Product Use,Chemical Industry,,0,Mt
2005,Ontario,Upstream Oil and Gas,Industrial Processes and Product Use,Metal Production,,0,Mt
2005,Ontario,Upstream Oil and Gas,Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,0,Mt
2005,Ontario,Upstream Oil and Gas,Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,0,Mt
2005,Ontario,Upstream Oil and Gas,Industrial Processes and Product Use,Other Product Manufacture and Use,,0,Mt
2005,Ontario,Upstream Oil and Gas,Industrial Processes and Product Use,Total,,0,Mt
2005,Ontario,Upstream Oil and Gas,Agriculture,Manure Management,,0,Mt
2005,Ontario,Upstream Oil and Gas,Agriculture,Enteric Fermentation,,0,Mt
2005,Ontario,Upstream Oil and Gas,Agriculture,Agriculture Soils,,0,Mt
2005,Ontario,Upstream Oil and Gas,Agriculture,Total,,0,Mt
2005,Ontario,Upstream Oil and Gas,Waste,Solid Waste Disposal,,0,Mt
2005,Ontario,Upstream Oil and Gas,Waste,Biological Treatment of Solid Waste,,0,Mt
2005,Ontario,Upstream Oil and Gas,Waste,Wastewater Treatment and Discharge,,0,Mt
2005,Ontario,Upstream Oil and Gas,Waste,Incineration and Open Burning of Waste,,0,Mt
2005,Ontario,Upstream Oil and Gas,Waste,Industrial Wood Waste Landfills,,0,Mt
2005,Ontario,Upstream Oil and Gas,Waste,Total,,0,Mt
2005,Ontario,Upstream Oil and Gas,CO2 Captured,Total,,0,Mt
2005,Ontario,Natural Gas Production and Processing,Total,,,0.369510282,Mt
2005,Ontario,Natural Gas Production and Processing,Energy,Stationary Combustion,Stationary,0.166141015,Mt
2005,Ontario,Natural Gas Production and Processing,Energy,Stationary Combustion,Electricity,0,Mt
2005,Ontario,Natural Gas Production and Processing,Energy,Stationary Combustion,Steam for Sale,0,Mt
2005,Ontario,Natural Gas Production and Processing,Energy,Transport,,0.033707936,Mt
2005,Ontario,Natural Gas Production and Processing,Energy,Fugitive (Unintentional),,0.111759152,Mt
2005,Ontario,Natural Gas Production and Processing,Energy,Flaring,,0.04992376,Mt
2005,Ontario,Natural Gas Production and Processing,Energy,Venting,,0.00797842,Mt
2005,Ontario,Natural Gas Production and Processing,Energy,Total,,0.369510282,Mt
2005,Ontario,Natural Gas Production and Processing,Industrial Processes and Product Use,Mineral Products,,0,Mt
2005,Ontario,Natural Gas Production and Processing,Industrial Processes and Product Use,Chemical Industry,,0,Mt
2005,Ontario,Natural Gas Production and Processing,Industrial Processes and Product Use,Metal Production,,0,Mt
2005,Ontario,Natural Gas Production and Processing,Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,0,Mt
2005,Ontario,Natural Gas Production and Processing,Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,0,Mt
2005,Ontario,Natural Gas Production and Processing,Industrial Processes and Product Use,Other Product Manufacture and Use,,0,Mt
2005,Ontario,Natural Gas Production and Processing,Industrial Processes and Product Use,Total,,0,Mt
2005,Ontario,Natural Gas Production and Processing,Agriculture,Manure Management,,0,Mt
2005,Ontario,Natural Gas Production and Processing,Agriculture,Enteric Fermentation,,0,Mt
2005,Ontario,Natural Gas Production and Processing,Agriculture,Agriculture Soils,,0,Mt
2005,Ontario,Natural Gas Production and Processing,Agriculture,Total,,0,Mt
2005,Ontario,Natural Gas Production and Processing,Waste,Solid Waste Disposal,,0,Mt
2005,Ontario,Natural Gas Production and Processing,Waste,Biological Treatment of Solid Waste,,0,Mt
2005,Ontario,Natural Gas Production and Processing,Waste,Wastewater Treatment and Discharge,,0,Mt
2005,Ontario,Natural Gas Production and Processing,Waste,Incineration and Open Burning of Waste,,0,Mt
2005,Ontario,Natural Gas Production and Processing,Waste,Industrial Wood Waste Landfills,,0,Mt
2005,Ontario,Natural Gas Production and Processing,Waste,Total,,0,Mt
2005,Ontario,Natural Gas Production and Processing,CO2 Captured,Total,,0,Mt
2005,Ontario,Conventional Oil Production,Total,,,0.028796554,Mt
2005,Ontario,Conventional Oil Production,Energy,Stationary Combustion,Stationary,0.000952963,Mt
2005,Ontario,Conventional Oil Production,Energy,Stationary Combustion,Electricity,0,Mt
2005,Ontario,Conventional Oil Production,Energy,Stationary Combustion,Steam for Sale,0,Mt
2005,Ontario,Conventional Oil Production,Energy,Transport,,0.004349411,Mt
2005,Ontario,Conventional Oil Production,Energy,Fugitive (Unintentional),,0.013625423,Mt
2005,Ontario,Conventional Oil Production,Energy,Flaring,,0,Mt
2005,Ontario,Conventional Oil Production,Energy,Venting,,0.009868757,Mt
2005,Ontario,Conventional Oil Production,Energy,Total,,0.028796554,Mt
2005,Ontario,Conventional Oil Production,Industrial Processes and Product Use,Mineral Products,,0,Mt
2005,Ontario,Conventional Oil Production,Industrial Processes and Product Use,Chemical Industry,,0,Mt
2005,Ontario,Conventional Oil Production,Industrial Processes and Product Use,Metal Production,,0,Mt
2005,Ontario,Conventional Oil Production,Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,0,Mt
2005,Ontario,Conventional Oil Production,Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,0,Mt
2005,Ontario,Conventional Oil Production,Industrial Processes and Product Use,Other Product Manufacture and Use,,0,Mt
2005,Ontario,Conventional Oil Production,Industrial Processes and Product Use,Total,,0,Mt
2005,Ontario,Conventional Oil Production,Agriculture,Manure Management,,0,Mt
2005,Ontario,Conventional Oil Production,Agriculture,Enteric Fermentation,,0,Mt
2005,Ontario,Conventional Oil Production,Agriculture,Agriculture Soils,,0,Mt
2005,Ontario,Conventional Oil Production,Agriculture,Total,,0,Mt
2005,Ontario,Conventional Oil Production,Waste,Solid Waste Disposal,,0,Mt
2005,Ontario,Conventional Oil Production,Waste,Biological Treatment of Solid Waste,,0,Mt
2005,Ontario,Conventional Oil Production,Waste,Wastewater Treatment and Discharge,,0,Mt
2005,Ontario,Conventional Oil Production,Waste,Incineration and Open Burning of Waste,,0,Mt
2005,Ontario,Conventional Oil Production,Waste,Industrial Wood Waste Landfills,,0,Mt
2005,Ontario,Conventional Oil Production,Waste,Total,,0,Mt
2005,Ontario,Conventional Oil Production,CO2 Captured,Total,,0,Mt
2005,Ontario,Conventional Light Oil Production,Total,,,0.028796554,Mt
2005,Ontario,Conventional Light Oil Production,Energy,Stationary Combustion,Stationary,0.000952963,Mt
2005,Ontario,Conventional Light Oil Production,Energy,Stationary Combustion,Electricity,0,Mt
2005,Ontario,Conventional Light Oil Production,Energy,Stationary Combustion,Steam for Sale,0,Mt
2005,Ontario,Conventional Light Oil Production,Energy,Transport,,0.004349411,Mt
2005,Ontario,Conventional Light Oil Production,Energy,Fugitive (Unintentional),,0.013625423,Mt
2005,Ontario,Conventional Light Oil Production,Energy,Flaring,,0,Mt
2005,Ontario,Conventional Light Oil Production,Energy,Venting,,0.009868757,Mt
2005,Ontario,Conventional Light Oil Production,Energy,Total,,0.028796554,Mt
2005,Ontario,Conventional Light Oil Production,Industrial Processes and Product Use,Mineral Products,,0,Mt
2005,Ontario,Conventional Light Oil Production,Industrial Processes and Product Use,Chemical Industry,,0,Mt
2005,Ontario,Conventional Light Oil Production,Industrial Processes and Product Use,Metal Production,,0,Mt
2005,Ontario,Conventional Light Oil Production,Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,0,Mt
2005,Ontario,Conventional Light Oil Production,Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,0,Mt
2005,Ontario,Conventional Light Oil Production,Industrial Processes and Product Use,Other Product Manufacture and Use,,0,Mt
2005,Ontario,Conventional Light Oil Production,Industrial Processes and Product Use,Total,,0,Mt
2005,Ontario,Conventional Light Oil Production,Agriculture,Manure Management,,0,Mt
2005,Ontario,Conventional Light Oil Production,Agriculture,Enteric Fermentation,,0,Mt
2005,Ontario,Conventional Light Oil Production,Agriculture,Agriculture Soils,,0,Mt
2005,Ontario,Conventional Light Oil Production,Agriculture,Total,,0,Mt
2005,Ontario,Conventional Light Oil Production,Waste,Solid Waste Disposal,,0,Mt
2005,Ontario,Conventional Light Oil Production,Waste,Biological Treatment of Solid Waste,,0,Mt
2005,Ontario,Conventional Light Oil Production,Waste,Wastewater Treatment and Discharge,,0,Mt
2005,Ontario,Conventional Light Oil Production,Waste,Incineration and Open Burning of Waste,,0,Mt
2005,Ontario,Conventional Light Oil Production,Waste,Industrial Wood Waste Landfills,,0,Mt
2005,Ontario,Conventional Light Oil Production,Waste,Total,,0,Mt
2005,Ontario,Conventional Light Oil Production,CO2 Captured,Total,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Total,,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Energy,Stationary Combustion,Stationary,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Energy,Stationary Combustion,Electricity,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Energy,Stationary Combustion,Steam for Sale,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Energy,Transport,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Energy,Fugitive (Unintentional),,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Energy,Flaring,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Energy,Venting,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Energy,Total,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Industrial Processes and Product Use,Mineral Products,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Industrial Processes and Product Use,Chemical Industry,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Industrial Processes and Product Use,Metal Production,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Industrial Processes and Product Use,Other Product Manufacture and Use,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Industrial Processes and Product Use,Total,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Agriculture,Manure Management,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Agriculture,Enteric Fermentation,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Agriculture,Agriculture Soils,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Agriculture,Total,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Waste,Solid Waste Disposal,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Waste,Biological Treatment of Solid Waste,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Waste,Wastewater Treatment and Discharge,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Waste,Incineration and Open Burning of Waste,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Waste,Industrial Wood Waste Landfills,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,Waste,Total,,0,Mt
2005,Ontario,Conventional Heavy Oil Production,CO2 Captured,Total,,0,Mt
2005,Ontario,Frontier Oil Production,Total,,,0,Mt
2005,Ontario,Frontier Oil Production,Energy,Stationary Combustion,Stationary,0,Mt
2005,Ontario,Frontier Oil Production,Energy,Stationary Combustion,Electricity,0,Mt
2005,Ontario,Frontier Oil Production,Energy,Stationary Combustion,Steam for Sale,0,Mt
2005,Ontario,Frontier Oil Production,Energy,Transport,,0,Mt
2005,Ontario,Frontier Oil Production,Energy,Fugitive (Unintentional),,0,Mt
2005,Ontario,Frontier Oil Production,Energy,Flaring,,0,Mt
2005,Ontario,Frontier Oil Production,Energy,Venting,,0,Mt
2005,Ontario,Frontier Oil Production,Energy,Total,,0,Mt
2005,Ontario,Frontier Oil Production,Industrial Processes and Product Use,Mineral Products,,0,Mt
2005,Ontario,Frontier Oil Production,Industrial Processes and Product Use,Chemical Industry,,0,Mt
2005,Ontario,Frontier Oil Production,Industrial Processes and Product Use,Metal Production,,0,Mt
2005,Ontario,Frontier Oil Production,Industrial Processes and Product Use,"Consumption of Halocarbons, SF6 and NF3",,0,Mt
2005,Ontario,Frontier Oil Production,Industrial Processes and Product Use,Non-Energy Products from Fuels and Solvent Use,,0,Mt
2005,Ontario,Frontier Oil Production,Industrial Processes and Product Use,Other Product Manufacture and Use,,0,Mt
2005,Ontario,Frontier Oil Production,Industrial Processes and Product Use,Total,,0,Mt
2005,Ontario,Frontier Oil Production,Agriculture,Manure Management,,0,Mt
2005,Ontario,Frontier Oil Production,Agriculture,Enteric Fermentation,,0,Mt
2005,Ontario,Frontier Oil Production,Agriculture,Agriculture Soils,,0,Mt
