"REF_DATE","GEO","DGUID","Coal and coke, components","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1947-11","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","4424","","","t","0"
"1947-11","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","269","","","","0"
"1947-11","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","496","","","","0"
"1947-11","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","41","","","","0"
"1947-11","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","182","","","","0"
"1947-11","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","729","","","","0"
"1947-11","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","134","","","","0"
"1947-12","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","1605","","","","0"
"1947-12","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1052","","","","0"
"1947-12","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","335","","","","0"
"1947-12","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","217","","","","0"
"1947-12","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","2282","","","t","0"
"1947-12","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","3808","","","t","0"
"1947-12","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","305","","","","0"
"1947-12","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","474","","","","0"
"1947-12","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","36","","","","0"
"1947-12","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","217","","","","0"
"1947-12","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","734","","","","0"
"1947-12","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","143","","","","0"
"1948-01","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","1266","","","","0"
"1948-01","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","814","","","","0"
"1948-01","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","249","","","","0"
"1948-01","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","203","","","","0"
"1948-01","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","998","","","t","0"
"1948-01","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","2173","","","t","0"
"1948-01","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","293","","","","0"
"1948-01","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","516","","","","0"
"1948-01","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","33","","","","0"
"1948-01","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","203","","","","0"
"1948-01","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","461","","","","0"
"1948-01","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","53","","","","0"
"1948-02","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","1048","","","","0"
"1948-02","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","689","","","","0"
"1948-02","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","183","","","","0"
"1948-02","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","176","","","","0"
"1948-02","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","1002","","","t","0"
"1948-02","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","2039","","","t","0"
"1948-02","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","264","","","","0"
"1948-02","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","473","","","","0"
"1948-02","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","31","","","","0"
"1948-02","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","176","","","","0"
"1948-02","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","327","","","","0"
"1948-02","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","42","","","","0"
"1948-03","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","1505","","","","0"
"1948-03","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1061","","","","0"
"1948-03","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","256","","","","0"
"1948-03","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","188","","","","0"
"1948-03","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","1095","","","t","0"
"1948-03","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","2534","","","t","0"
"1948-03","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","303","","","","0"
"1948-03","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","531","","","","0"
"1948-03","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","33","","","","0"
"1948-03","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","188","","","","0"
"1948-03","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","639","","","","0"
"1948-03","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","114","","","","0"
"1948-04","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","1456","","","","0"
"1948-04","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1169","","","","0"
"1948-04","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","192","","","","0"
"1948-04","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","95","","","","0"
"1948-04","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","939","","","t","0"
"1948-04","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","2289","","","t","0"
"1948-04","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","288","","","","0"
"1948-04","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","551","","","","0"
"1948-04","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","32","","","","0"
"1948-04","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","95","","","","0"
"1948-04","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","632","","","","0"
"1948-04","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","146","","","","0"
"1948-05","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","1236","","","","0"
"1948-05","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1041","","","","0"
"1948-05","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","148","","","","0"
"1948-05","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","46","","","","0"
"1948-05","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","3038","","","t","0"
"1948-05","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","4164","","","t","0"
"1948-05","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","296","","","","0"
"1948-05","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","488","","","","0"
"1948-05","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","38","","","","0"
"1948-05","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","46","","","","0"
"1948-05","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","533","","","","0"
"1948-05","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","130","","","","0"
"1948-06","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","1274","","","","0"
"1948-06","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1051","","","","0"
"1948-06","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","180","","","","0"
"1948-06","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","44","","","","0"
"1948-06","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","3251","","","t","0"
"1948-06","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","4473","","","t","0"
"1948-06","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","291","","","","0"
"1948-06","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","503","","","","0"
"1948-06","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","43","","","","0"
"1948-06","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","44","","","","0"
"1948-06","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","583","","","","0"
"1948-06","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","101","","","","0"
"1948-07","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","1236","","","","0"
"1948-07","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1087","","","","0"
"1948-07","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","121","","","","0"
"1948-07","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","28","","","","0"
"1948-07","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","3164","","","t","0"
"1948-07","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","4325","","","t","0"
"1948-07","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","304","","","","0"
"1948-07","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","477","","","","0"
"1948-07","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","41","","","","0"
"1948-07","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","28","","","","0"
"1948-07","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","501","","","","0"
"1948-07","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","189","","","","0"
"1948-08","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","1256","","","","0"
"1948-08","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","976","","","","0"
"1948-08","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","218","","","","0"
"1948-08","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","61","","","","0"
"1948-08","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","3964","","","t","0"
"1948-08","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","5146","","","t","0"
"1948-08","Canada","","Coke production","Tonnes","288","thousands","3","v200","1.8","308","","","","0"
"1948-08","Nova Scotia","","Total coal production, all types","Tonnes","288","thousands","3","v188","2.1","301","","","","0"
"1948-08","New Brunswick","","Total coal production, all types","Tonnes","288","thousands","3","v189","3.1","39","","","","0"
"1948-08","Saskatchewan","","Total coal production, all types","Tonnes","288","thousands","3","v190","4.1","61","","","","0"
"1948-08","Alberta","","Total coal production, all types","Tonnes","288","thousands","3","v191","5.1","650","","","","0"
"1948-08","British Columbia","","Total coal production, all types","Tonnes","288","thousands","3","v192","6.1","203","","","","0"
"1948-09","Canada","","Total coal production, all types","Tonnes","288","thousands","3","v187","1.1","1432","","","","0"
"1948-09","Canada","","Bituminous","Tonnes","288","thousands","3","v194","1.2","1074","","","","0"
"1948-09","Canada","","Subbituminous","Tonnes","288","thousands","3","v195","1.3","234","","","","0"
"1948-09","Canada","","Lignite","Tonnes","288","thousands","3","v196","1.4","123","","","","0"
"1948-09","Canada","","Landed imports of coal","Tonnes","288","thousands","3","v197","1.5","3612","","","t","0"
"1948-09","Canada","","Coal made available for consumption","Tonnes","288","thousands","3","v199","1.7","4861","","","t","0"
