CIMS.CAN.MB.Natural Gas.Production.Supply.CCS,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.MB.Commercial.Buildings.Shell.Wholesale (Cold),Service,MB,Commercial,Wholesale (Cold),LEED Platinum,dic_x50,,,,,,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,
CIMS.CAN.MB.Commercial.Buildings.Shell.Wholesale (Cold),Service,MB,Commercial,Wholesale (Cold),LEED Platinum,dic_min,,,,,,-0.1536,-0.1536,-0.1536,-0.1536,-0.1536,-0.1536,-0.1536,-0.1536,-0.1536,-0.1536,-0.1536,
CIMS.CAN.MB.Commercial.Buildings.Shell.Retail (Cold),Service,MB,Commercial,Retail (Cold),LEED Silver,dic_initial,,,,,$,40,40,40,40,40,40,40,40,40,40,40,
CIMS.CAN.MB.Commercial.Buildings.Shell.Retail (Cold),Service,MB,Commercial,Retail (Cold),LEED Silver,dic_slope,,,,,,5.4879,5.4879,5.4879,5.4879,5.4879,5.4879,5.4879,5.4879,5.4879,5.4879,5.4879,
CIMS.CAN.MB.Commercial.Buildings.Shell.Retail (Cold),Service,MB,Commercial,Retail (Cold),LEED Silver,dic_x50,,,,,,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,
CIMS.CAN.MB.Commercial.Buildings.Shell.Retail (Cold),Service,MB,Commercial,Retail (Cold),LEED Silver,dic_min,,,,,,-0.1025,-0.1025,-0.1025,-0.1025,-0.1025,-0.1025,-0.1025,-0.1025,-0.1025,-0.1025,-0.1025,
CIMS.CAN.MB.Commercial.Buildings.Shell.Retail (Cold),Service,MB,Commercial,Retail (Cold),LEED Platinum,dic_initial,,,,,$,60,60,60,60,60,60,60,60,60,60,60,
CIMS.CAN.MB.Commercial.Buildings.Shell.Retail (Cold),Service,MB,Commercial,Retail (Cold),LEED Platinum,dic_slope,,,,,,5.4879,5.4879,5.4879,5.4879,5.4879,5.4879,5.4879,5.4879,5.4879,5.4879,5.4879,
CIMS.CAN.MB.Commercial.Buildings.Shell.Retail (Cold),Service,MB,Commercial,Retail (Cold),LEED Platinum,dic_x50,,,,,,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,0.1258,
CIMS.CAN.MB.Commercial.Buildings.Shell.Retail (Cold),Service,MB,Commercial,Retail (Cold),LEED Platinum,dic_min,,,,,,-0.1536,-0.1536,-0.1536,-0.1536,-0.1536,-0.1536,-0.1536,-0.1536,-0.1536,-0.1536,-0.1536,
